videoId,channelId
TXJlB9riS1Y,UCANLZYMidaCbLQFWXBC95Jg
bV-23OfqBg8,UCJyOxPyIVFJ33DRvJvvXjkA
GkD20ajVxnY,UCANLZYMidaCbLQFWXBC95Jg
dMCAEUb0h34,UCq4isO8ZYOZfmvGJ-_1UdIA
7QyecF764SY,UCDAaGafCEU9_oOCIcMAN-Ow
j3yyF31jbKo,UCqECaJ8Gagnn7YCbPEzWH6g
VIv7x1SmsCs,UCazMm3tOCkYrIGE_17j0mVg
VNl4GFNShrE,UCm7sxtGzusSOoemtesfDGaA
GZ0474w66uw,UCQ-ttSCwBiGhgM5GLY1hzWA
XorCG9p_nP4,UCuXy7lKIoAVWDU4WI0EzPOw
8hsVICl7d8k,UCANLZYMidaCbLQFWXBC95Jg
a-YI_EXTi-w,UCHdE-Y4uF0YnSRlqdltRpXw
_Hx9LW5p2rI,UCp0hYYBW6IMayGgR-WeoCvQ
-EgzjVCQ7os,UCQjh-JVPNWfY-KsZS3RgRHw
Qu5SDXWJvzE,UCInlW6a6O5EYihW2EAMlRog
E80kYswNxSE,UChWmYNTHQpLmJdkScwNrgcA
l4_6eQm7RTQ,UCANLZYMidaCbLQFWXBC95Jg
l7nn-8HTl-I,UC-IpcbYfQIdxuWavUV6w7pA
gQ0pP2z9niw,UCANLZYMidaCbLQFWXBC95Jg
-CA9CvO87tI,UCKvopmUcfFc5kj8a1ndy_XQ
JnaZW5Hf9_0,UCazMm3tOCkYrIGE_17j0mVg
0J2OF1S3iSI,UCJ0u9MmFJjN04hq_9LmFpLw
m2FbdJWdxcQ,UCAJYgjZB9paz0dJajRffeJg
F9O3eD9VUII,UCnmaW_YVh9iJAFVOsLR7W2w
g3WlNjExg0E,UCsEukrAd64fqA7FjwkmZ_Dw
gW_LaqKudLY,UCzbvYBwCGb096-HClQaBreQ
56EXwN0evQo,UCFnBpxmYX7QdmNYFNyN6WzQ
ljybsB1LwVY,UC8-Th83bH_thdKZDJCrn88g
7cOqgarjuRc,UC5Ju5lV7sdM6Pdmw5ILmlHQ
smc0boc4VZ8,UCp0hYYBW6IMayGgR-WeoCvQ
pEoKXEHU0OU,UCvVq8bEmY431dorJsjQn7Rw
YaRlTOke2bg,UC_-gT7OYiRCK9Sp8SIv9WgQ
I7LdW2KQCSE,UCXGMHeHFOk2WRxvKSCOsozQ
2GGRdwfhl-U,UC-FQUIVQ-bZiefzBiQAa8Fw
WjlMNqRS8Ys,UC-IpcbYfQIdxuWavUV6w7pA
1aoS2HI5xsk,UCEeo2JIwOBlFt28UdEeeuiw
yH4C7rgx0XY,UCQjh-JVPNWfY-KsZS3RgRHw
1o5f1LKvliM,UCw3SYO_euO0TSPC_m_0Pzgw
jIWVztbXfdA,UCDlkrCpxEOO1qLwCs_Br_Wg
H9k-O7WBAD8,UCKWTHRsZ3Q7YSINEryKH8Gg
VFTa1KTnQ7E,UCp0hYYBW6IMayGgR-WeoCvQ
NC6vFrb0i-E,UC-2MJlKSq9_pYk5-bdvMhnw
-lw-iUwkXhI,UCfQmqDo4Ki1wWECFg_ojC-w
TEpTNFHHjNg,UCANLZYMidaCbLQFWXBC95Jg
zmhOVonuOcU,UCkEVhz6hhiLe2VMDQ7kJ0Vg
glx_kpo3wAI,UC-FQUIVQ-bZiefzBiQAa8Fw
mNLVMDF9mUo,UCANLZYMidaCbLQFWXBC95Jg
5NnhzW7UHgY,UCY30JRSgfhYXA6i6xX1erWg
O8qdfrEUtcU,UCKZ_gyRjtN4V2fjMkBFwX6g
TrLez_s4ugs,UCY30JRSgfhYXA6i6xX1erWg
7f8LyanfpWE,UC0FfYKw4JhBJSlUCsJMFy4A
MIzRTMgyCGY,UCt-WqkTyKK1_70U4bb4k4lQ
2obMo7y-rvA,UCqECaJ8Gagnn7YCbPEzWH6g
dCC7QvHOk84,UCRXiA3h1no_PFkb1JCP0yMA
kEEQecY4uiY,UClpQyTySWxST37GzuLJipZg
T7EHtxnuVEs,UCp0hYYBW6IMayGgR-WeoCvQ
fq34Zy0s1mA,UC6Wap6X551307-ieK9eIehQ
DhvXST1Rc3g,UCH2kfloa3zhqUh3-iod1U_A
fK_zwl-lnmc,UCBv7HEHuVlNAELGi5XJd85Q
wUqnrjSFXtE,UCzwaBPmCFAGErpYrpusj1bw
BHP4N_R_udw,UCazMm3tOCkYrIGE_17j0mVg
PT2_F-1esPk,UCRzzwLpLiUNIs6YOPe33eMg
FM7MFYoylVs,UCRzzwLpLiUNIs6YOPe33eMg
z6nfK_zhYNk,UCRzzwLpLiUNIs6YOPe33eMg
Io0fBr1XBUA,UCRzzwLpLiUNIs6YOPe33eMg
x6QMXuk2lYA,UCRzzwLpLiUNIs6YOPe33eMg
Spfaub0sVk0,UCr-gTfI7au9UaEjNCbnp_Nw
fS7OffmLrf0,UCRzzwLpLiUNIs6YOPe33eMg
5bA7nrdVEqE,UCRzzwLpLiUNIs6YOPe33eMg
RhU9MZ98jxo,UCRzzwLpLiUNIs6YOPe33eMg
0zGcUoRlhmw,UCRzzwLpLiUNIs6YOPe33eMg
7mWQ38SpEf8,UCRzzwLpLiUNIs6YOPe33eMg
fRNkQH4DVg8,UCRzzwLpLiUNIs6YOPe33eMg
lEi_XBg2Fpk,UCRzzwLpLiUNIs6YOPe33eMg
u3oetLcLbS0,UCLft7a_jxMIRqs3wmbGhO9A
agFMqNB9BYM,UCRzzwLpLiUNIs6YOPe33eMg
G5Mv2iV0wkU,UCRzzwLpLiUNIs6YOPe33eMg
v6IAJOOmDMg,UCRzzwLpLiUNIs6YOPe33eMg
o16rCMSVfI8,UCRzzwLpLiUNIs6YOPe33eMg
4u6bWs-ZG0o,UCRzzwLpLiUNIs6YOPe33eMg
yk-aSrYBpaM,UCbuK8xxu2P_sqoMnDsoBrrg
iiNXf0n_hrA,UCRzzwLpLiUNIs6YOPe33eMg
bNbZMX79RNc,UCGQvrA16Ab9tKFjUEKOIv2w
Lsv5IeI8bA8,UCRzzwLpLiUNIs6YOPe33eMg
QH-fWNOsZsM,UCRzzwLpLiUNIs6YOPe33eMg
LK7kQbo5OKI,UCFq1OVHTqJmPCyzmJ2OuTTA
hx6DOEqUrUg,UC-BO_khhp34m_kNetIMMPHg
fbmIw7y2n54,UCsN8M73DMWa8SPp5o_0IAQQ
XvDLUZHZLZM,UCUknBTWMDCzSggZ_-AgQAbA
WsptdUFthWI,UCgc00bfF_PvO_2AvqJZHXFg
Y3u8no_Vm4I,UCpNFG1CCC4jh4Txd_BMsNhg
rNsP4nE1_FA,UCRzzwLpLiUNIs6YOPe33eMg
t-wSBNFNB2c,UCSSEXzYHBijpCPJdiZbS7mw
RxljKS5rc7w,UCRzzwLpLiUNIs6YOPe33eMg
Y-I45CgjX0o,UCRzzwLpLiUNIs6YOPe33eMg
lhVc2ATNkK8,UCy9zjfGD_LGnfaz27K5pvnw
kdemFfbS5H0,UCq3Ci-h945sbEYXpVlw7rJg
oygNmMISdC0,UCRzzwLpLiUNIs6YOPe33eMg
7-qDmruG1Vg,UCU3TeU2PRwrfwvQguhJ9tOw
TlKMr15Q-Rk,UCYqgL52cieh2LXY6GIvI0PQ
LD5RNoMKxkM,UCi6SbsBGldW86DH6uizgSEw
8eKEEmu9t14,UCMh_ndHskldUJEblk-AbyQg
i36rFagrfso,UCRzzwLpLiUNIs6YOPe33eMg
l-gSWc7TlRA,UCXGDXBU-6E_HchyYni5fGyA
k499H2TnmHM,UCO5iaeh5xKGxxZxPjb2V47w
wOY4qSDUVj8,UCyF3EuosP7PJvXiZONTmRfw
iPAac-0IUKQ,UCRzzwLpLiUNIs6YOPe33eMg
FyASdjZE0R0,UCRzzwLpLiUNIs6YOPe33eMg
sXdsyEUIHiI,UCRzzwLpLiUNIs6YOPe33eMg
f8-mGqd2Z6k,UCwTRjvjVge51X-ILJ4i22ew
d4H4HO7cUkY,UC3LIEPioeH0CmVCmCn4JS1g
5MenFU9qCzs,UCRzzwLpLiUNIs6YOPe33eMg
97OEUfGvmws,UC1iqebKNH36JIdBIjEy8-iQ
0JmkGvu3nq4,UCiU8xGG7MhcuuqOCohcKyJg
u57uIB6xCsg,UC-BO_khhp34m_kNetIMMPHg
lyn0T0MMVtg,UCyF3EuosP7PJvXiZONTmRfw
VPBeUHSwza0,UCXpLOVpflgQJxdUeR27SO8g
6l9G0o7u7TE,UCRzzwLpLiUNIs6YOPe33eMg
d7C6W4kY-KQ,UC8y7Xa0E1Lo6PnVsu2KJbOA
38AQ1WWeNro,UCJ6ERWrxZzb9Ua3oeRcIe0g
mBZdHuZCfic,UCRzzwLpLiUNIs6YOPe33eMg
XRM0BXRg_S0,UC3ifTl5zKiCAhHIBQYcaTeg
J-9hqSiaXxc,UCh5s75Xmw5gGeibjpp-Ah0A
Pj-Q9vx0EeQ,UCDPM_n1atn2ijUwHd0NNRQw
1WX-XuMICws,UC3ifTl5zKiCAhHIBQYcaTeg
s8XIgR5OGJc,UCa10nxShhzNrCE1o2ZOPztg
A-lebYNcgBk,UCLRpI5yd10aJxSel3e6MlNw
6DmLHrU-gQM,UC2yDVnfi1kuPt_Cnm6N79hw
o0citpYDaVg,UCRzzwLpLiUNIs6YOPe33eMg
QI4f6JCF45c,UCbuK8xxu2P_sqoMnDsoBrrg
6b6T0W3aLBg,UCRzzwLpLiUNIs6YOPe33eMg
U_ppsAcbZDo,UCgC4YK0dukaHJlENFyC5lqQ
XFbm3rZs51c,UC_N6ihiEgGidzlKjElUkYZQ
JHlhdykpqSk,UC-BO_khhp34m_kNetIMMPHg
UUOnFDQcwas,UCczFdwWpVEpoqb-eMm4c4dQ
VuhyLw_jL_E,UCqPdU0C6sIx_kkEoAcW9hSQ
5he3ACwF7Ng,UC4l5hoONP2Ruqp3MNmBiXJg
i6yqN0ngsYM,UCELQ6NSHhercvoH-2CZwhzw
FeIo9z5vHEw,UCRzzwLpLiUNIs6YOPe33eMg
gT-JzR0qn3o,UCM9KEEuzacwVlkt9JfJad7g
2qa67eOJ17I,UCPvbSSEJAhc1F2khRryscJw
5ifC8dy5ev4,UCNLBOMpZnpdUrqLPKTqztsQ
lnFWB1K2eEQ,UCWyTcEH7bXkPtDHq4lMYXOQ
pqqV1tCUjwU,UC-BO_khhp34m_kNetIMMPHg
8ELh8eOzq_0,UCRzzwLpLiUNIs6YOPe33eMg
XZB3hn47jFM,UCoBMK97ZfZmRCqIwMQYdicA
qMH0Xglh7GA,UCRzzwLpLiUNIs6YOPe33eMg
ZVr1i5AV0yA,UCEMJOVp25SCp7SAqonxzLMw
IHsENSvcrJ4,UCOiFUE8BrJaAje9IlSmzCtg
fOSpFf6wTBk,UCq3Ci-h945sbEYXpVlw7rJg
qVJtEHBWUco,UCRzzwLpLiUNIs6YOPe33eMg
Gm_PThzzlQE,UCsN8M73DMWa8SPp5o_0IAQQ
0dGz9PXs4TQ,UC5OebmzxG4xPTWnyLiJ1aJw
0yt77CAyGd8,UCDSG5Y0M_BrptvhWxpFj8fw
uwnJfGf2A4Y,UC9ngW6HSl3HMi3VuYSV0Pww
o4JVJlAf6Ho,UCRzzwLpLiUNIs6YOPe33eMg
hBnhT9FJbXk,UCddWi3PjN_eDhqcVS0p6MaA
wyydWaVyJB8,UC5KTl899fmMWx5QBQTr0RbQ
4xVBK4l3or8,UCoqTKYbDFNVOlPE2bd2CACg
DKJIgOSlDKk,UCRzzwLpLiUNIs6YOPe33eMg
XimYV1uTCj0,UCRzzwLpLiUNIs6YOPe33eMg
x0vMeMUAuRk,UCw8ZhLPdQ0u_Y-TLKd61hGA
2TlF9d7_K_o,UCazMm3tOCkYrIGE_17j0mVg
TLaoF06ZFXw,UC0qkdv3MyMvlkoKWZhvtvXQ
rSwdh3tITwE,UCRzzwLpLiUNIs6YOPe33eMg
6I3J7Zis-6c,UCplkk3J5wrEl0TNrthHjq4Q
0QDAPNbwhRU,UCWYDCQIvJn2oihM7xEYX6jQ
b-_SICd2X6c,UCe682tNdZkPzSrzBmWD_0dw
sWjkT-n2IBc,UC-IpcbYfQIdxuWavUV6w7pA
IRZsqno_q8s,UCFu2moE2kAMkd5TxfE6fTVg
VD1vuQJFvvY,UClkRzsdvg7_RKVhwDwiDZOA
m7HhLuA2z0Q,UC80w1Czwzt4UJdVkNjuDlXw
QIKFnNm8Yjk,UCFq1OVHTqJmPCyzmJ2OuTTA
klIF0nhsxxM,UCpDJl2EmP7Oh90Vylx0dZtA
319NnS8bBkM,UCELQ6NSHhercvoH-2CZwhzw
cXjsH6mKMuM,UCN3lW6yuItWZHXNBz1QW3Zw
q-7CS2AaOao,UCNmBUECIkUyPr2hxIAT3vzw
d_elXY2Lcfk,UClkRzsdvg7_RKVhwDwiDZOA
xJpKtzDxrsg,UC-ziALIKGmU4j7jTGptpBRw
9pY9QvAOTtY,UC88pa0_kdRbthkUiZ8Zv9vw
WmW9Fh4Msu4,UCH8pOgt_U1j7dz45FMzyuVw
YVHvyYQgdfU,UCMh_ndHskldUJEblk-AbyQg
rNGqO5xQipM,UC1iqebKNH36JIdBIjEy8-iQ
7apwTk2CHi0,UCUHH1qFPr7nUzpMQhIV_DzQ
ocFq770FhxQ,UCb4MKea924HsqweULrfPyFw
DkHeDnR79Hw,UCUos4EnVDmkK7nRv8LpXhWg
S-l6a34mwWw,UCa10nxShhzNrCE1o2ZOPztg
OW8DQO_eOCs,UCAjqdSUbZterrrEXB_Cy2Yw
5AnyFRpwCK0,UCEq1qs34YkeYmQXuCN9ldVA
xv5E6vVEXNY,UCyUW8svE5FDF2IHZ_rSA61w
AVPkGuodyVk,UCplkk3J5wrEl0TNrthHjq4Q
ZiNvUprHp_8,UC2zOAHB3-NhB2S5Lvo48-Iw
-SgyhUdJ_TY,UCZH4EVUqljV-zkZEd0Ot7EQ
r30em5YFKWA,UC-FQUIVQ-bZiefzBiQAa8Fw
AshzZkIZ1Cs,UCRzzwLpLiUNIs6YOPe33eMg
dFdBLHSW_zI,UCopNH24XllYBPpW9FuE6l4A
jfSc58Jk4zg,UC5nc_ZtjKW1htCVZVRxlQAQ
7Na4xYWPSpI,UC9sXEBkihxKZ05wmO4NT41A
5JE-JrPFdik,UCM9KEEuzacwVlkt9JfJad7g
3FRvZe7sY0U,UCRzzwLpLiUNIs6YOPe33eMg
0nsawcTwebQ,UC65afEgL62PGFWXY7n6CUbA
g8OgI3lYd9s,UCpmD3iT-8TQzRuygIiS9bAw
saICEDxARmo,UC5nc_ZtjKW1htCVZVRxlQAQ
YyV3wxWsdfk,UCt-am4x4ZyeohfgM85qFgdQ
wjNxTyEZBMc,UChPkHCmaVpajCRUczcvkADA
WF-qG_JAiOg,UC2ka0HtC07apLS3IXsWhuTA
PfkgyRURUDM,UCRzzwLpLiUNIs6YOPe33eMg
HlUGRbPLn-4,UC23xW9iC-ADQBLABJ9uIZww
ZDsLYwBIrpA,UCplkk3J5wrEl0TNrthHjq4Q
fCF41TPtKXw,UCw8ZhLPdQ0u_Y-TLKd61hGA
cbR2E8llIjA,UC1WKD9pJt5Sa4DCVaoJSAGw
x-4O0y3rDW4,UC3ifTl5zKiCAhHIBQYcaTeg
lLxNG52lIe4,UCq3Ci-h945sbEYXpVlw7rJg
ZuwfZGDWOio,UCRzzwLpLiUNIs6YOPe33eMg
0-KR5vpChvU,UCQjh-JVPNWfY-KsZS3RgRHw
noK5EQIy0zw,UC3ifTl5zKiCAhHIBQYcaTeg
jmLj33UQkik,UCLYgzfr61oR0a9yskssoERg
jWhV70gVTEo,UC3ifTl5zKiCAhHIBQYcaTeg
LTpvl2lCEKw,UCFnv699u_HQobtaz77yrc-w
Nw-a-TSs_dE,UC599MoN2FAQyhHeopdKDHqA
Rm4-k0q7YhA,UC3ifTl5zKiCAhHIBQYcaTeg
iQ6S86ohcGA,UCOefR-RF-uTStLt4GAWwgRQ
pjrmF7--JZg,UC1H2n5ecKOViBkTYjJwBqhg
PnhsO8gu540,UC5H2oyT7MpKVzauc96NBsjg
qBI3_mAfzog,UCdOpBLrrnrYA-q4dfNfY8Sw
WXMGOpQujPg,UCMOgdURr7d8pOVlc-alkfRg
VILvCwT6B0w,UC2yDVnfi1kuPt_Cnm6N79hw
asXmVtWHnH0,UCq3Ci-h945sbEYXpVlw7rJg
Pbm_TRT-ubk,UCo6HTtvXDiySTEC5zkDxa0w
XpaJGU33fPE,UC3ifTl5zKiCAhHIBQYcaTeg
dJHy9qWm-WA,UCuopo2qMo061YXWZLq3XPyA
ly53PlBVtW8,UC1Csr4zBoS-9MJeCVNxCNKg
atruo8PNAqk,UCM9KEEuzacwVlkt9JfJad7g
3PZlMVcRP78,UCqJ5zFEED1hWs0KNQCQuYdQ
U2Ci5-SnSAM,UCu7bRup8ZqV2ZBx1o_y5SeQ
EhXvN2HNTIw,UCuCFbUOszL3QkYVUWZzKH8Q
vZaarkKBwv4,UCBQKV9jFCaeJ9DB7wslpHkw
iDuNcE44ICY,UCRzzwLpLiUNIs6YOPe33eMg
od5An86k96Y,UCw8ZhLPdQ0u_Y-TLKd61hGA
xSnMV7B5yxc,UC4rasfm9J-X4jNl9SvXp8xA
zBblp4oxMb4,UCM9KEEuzacwVlkt9JfJad7g
D37eJmntAy8,UCWACD_NdQo00BhutSXMKa-w
k5JECWFEDKY,UCg4rrHPu4DhuoUe4MK5hI4A
ZrM9JmKwpHs,UCRzzwLpLiUNIs6YOPe33eMg
gDi286SFsBE,UChpQ4oTh_f5iJ9CkXJTNIlw
h2PJkbIBmVQ,UCP6znTjAVbVQQe1GuaFP-PA
M3lncx8Yq3o,UCq3Ci-h945sbEYXpVlw7rJg
bFFThwT1x9o,UCh0lrL3yjMsby1VP3a12COQ
3_EmVdOZMho,UCG-asSM-iYVk7J2lOkqSErQ
50OlbEkQ7n8,UCQaVxn6J-R0L5-wLN6Miulw
PzjrNiHPObU,UCQjh-JVPNWfY-KsZS3RgRHw
jmQhHOZ9iIY,UCa10nxShhzNrCE1o2ZOPztg
hBFq_1BY6X4,UCazMm3tOCkYrIGE_17j0mVg
tI2LwQGZTDA,UC5nc_ZtjKW1htCVZVRxlQAQ
DEJAd7Zp87U,UCa10nxShhzNrCE1o2ZOPztg
KnLR6DfXI0s,UCPIhCGj3uhBrPJVlv5VCPyg
KFJN1VadtJU,UCP6znTjAVbVQQe1GuaFP-PA
HjQvaVKXawk,UCRzzwLpLiUNIs6YOPe33eMg
XNoMw1Dmqzs,UCRzzwLpLiUNIs6YOPe33eMg
8NihKdGqcz8,UC3ifTl5zKiCAhHIBQYcaTeg
639xsG-PeyM,UCAj7O3LCDbkIR54hAn6Zz7A
ixxGC0kmxjs,UCtMe4du_yvUS9FkR7nFQ5TQ
U4xFWIKVT6s,UCelMeixAOTs2OQAAi9wU8-g
ohspI3npzRg,UC3I1H8d8jyD3ld2Y5m40tLw
3_APcrysRTQ,UC-O-zdJ01fSuBVctpV1DGmg
dLekGZJaL_w,UC_ZeZOCoeoNedTEOO6Hwq4g
Ra67G2EDoXc,UCyei--bg6WpJtf57f-QrrnA
Gt8BbCZ-i5w,UCbU9VCUyKMTH65TJRajYPig
xyN48VnRYUY,UC85VW73bQLEjs_taFKP7TwQ
96gq2TBjMYY,UCHb3cj2VXjAXC-mKZsRRspg
wLATSFouSOY,UCelMeixAOTs2OQAAi9wU8-g
h83pe4TvRUc,UCv0Zd737Jcv9R6ar3TVDtJw
PwFlK2aOv04,UCelMeixAOTs2OQAAi9wU8-g
BD5bH3IO9Ws,UCn-z5y-cFNPoPWDwTBMDLlQ
lJEbnGO8DYA,UCUNoAjAgVHEHc6jrUr4XuWQ
A-C38dbs8b8,UCcOSvbPJAltbmMG0wm77p8g
DjjIcKM5q6Y,UCC9if4ROH2RO8k8asekxYyA
RW1TIqYclo0,UC6tJpi5UxHAxY_-PZh_sCNA
tgr4N5wkSz8,UCc0wNILBRqIzQSJnGWU-KPQ
3Sq_2Jf8EV4,UC9EwwCBwzWhGGlNJujnnnRA
e5oBcYoc4Dc,UC5V-Uv0eUg0Fby0v13luULw
kr-jgvuNphQ,UCvg4_wSz4Cmo4xRPXaKU47A
ohZTnm_r1F4,UCUNoAjAgVHEHc6jrUr4XuWQ
ldmRIhNr1d8,UCz5PVuhyAPQoo_VyUW0Pvww
pYC1-e__ccE,UC46TVKqBkiTT85ddkJDdK3w
dqVZaN4lnwQ,UCMZOGB_BfTbUcJYO3oZNjEQ
ffxNYJl34Ss,UCoBaFUmLRgc_-d-rkBCFyfQ
8YQhWxWcG_s,UCKVsdeoHExltrWMuK0hOWmg
LOlqtfl9XZY,UCelMeixAOTs2OQAAi9wU8-g
7KkRtKKc76E,UC3Sf71vzJRqML87wVoJ90zA
2s32Nw6WoGo,UCTzLRZUgelatKZ4nyIKcAbg
PZ6ckCe5Zus,UCmVuh_qeOD7svmm3dVOytwQ
tTP1xXp_FP4,UCYsVcnlODowMwu4KaWVBjvQ
4G8pUzGK1JM,UC5ncNBgDrIV007gZ53hzyBg
3BNlyFceJxk,UCTnK84OfKo177Oi8VoMfBhg
-CpG3oATGIs,UCs6nmQViDpUw0nuIx9c_WvA
ZOAeg-a_Nm8,UCelMeixAOTs2OQAAi9wU8-g
gRibgAXlsoA,UCQXr3evmYzQZ435UUxEWeKg
4FrVjJxphjc,UC3MK5QyUIUg8YGD3T-7XTTw
k1LqQUK00aY,UCelMeixAOTs2OQAAi9wU8-g
vrGNinRGtoI,UC45WnPyWpuetH30JlXkaUEQ
ou0LvTrL7EA,UCelMeixAOTs2OQAAi9wU8-g
wHvCFq4Pjbs,UC_5eGybsOn6K81s8ORBxCFw
UJN0mkGq6n0,UC3XaG-7UVi2vD8ZZEMNnnpw
7tJh2rr6QVY,UCyq_5i6LOxJIoiICDiXbKpQ
JeUZQYpWjEU,UCjTCFFq605uuq4YN4VmhkBA
dpfbRvx02Lg,UCjmHiHCOYEUNMdJujiBQOqQ
XJaQmsa-Y5M,UCTrzbuk4pXF2jQV0lJa-cJg
qZ7C6faDORA,UCCkZxA9D3REfV95HI30QcQQ
pbAJPBahNJM,UC7SHHIlKiJs_-ORerKPL1kA
zS9llboCGgI,UCc7vs-kXPE7R5SezSGa9cUA
QUxbphneiMk,UCdp4_yTBhQmB8E339Lafzow
pvG-IMbWSDw,UCi3_M0vvsoKbqVnTedrLmeA
o9_r9B_XCIY,UCvg4_wSz4Cmo4xRPXaKU47A
xzfkTRKlUcA,UCmbkRUS_4Efdt5UIhwNqtcw
NV367PBZyAk,UCelMeixAOTs2OQAAi9wU8-g
EaFwuJ95C2Y,UC4w1YQAJMWOz4qtxinq55LQ
DpDJHVkv058,UCvg4_wSz4Cmo4xRPXaKU47A
_C6qP2xCA_k,UCJkWoS4RsldA1coEIot5yDA
96yVDT-eJDs,UCjQIhyuCGh9D4QjraVuV3gA
xgZtRa5nbd8,UC8I-UIlXPNS4luC4iV7dRdQ
SU3rGUY11Yk,UC3XaG-7UVi2vD8ZZEMNnnpw
eRRUqoU6HUE,UCzJfzy0wLpXLMfxFcoAXPDA
x1OBRSvzDi8,UCftcLVz-jtPXoH3cWUUDwYw
wi58Ds3Krgw,UCMZzFE_nWGxMKZZaJgAXxQw
2GP42IEGzH8,UCpKcKzHkIBzmvVCZtkEd0LQ
fiore9Z5iUg,UCLVVBWrp9jw4-SYUoU42hcg
OgqHqT-cMcU,UCffDXn7ycAzwL2LDlbyWOTw
7Sphv4vucog,UCsZXuHKonP9utl5q2hFCkgA
fBdtIF2--cU,UCH9f-6WI6gwaUoc8mDdri7A
ig2YPoU4MCQ,UCPyXcJOK-YZ3mAWZglTnSwA
vR7-0IzWQHk,UCAA4eBBT2lt4C3YcXMdNOFA
o-eqqlssiuo,UC10AWNJbsuzsTgwj-m5e8sg
M-q1NQWZAlU,UCUl-2o1dLbH_GCoU_B_1tsg
kCDxwDLnLgg,UCS3RXGovqN_tItg5sSfzE2w
Rd-SziS2thY,UCjx0-lAtcB7pTxT6MaGPs9g
6osYUnM1YoI,UCfxWYi2wFh4ma2uUCcH7VKg
i5Ff4E4WBP0,UCfb6Dt-iWkIT6A7StWD31-w
GjLQAIP0MEM,UCP5H15XUXmpnHret7VapU1A
haQ2x52ooe8,UCktj06NYOLMY-64bd61DeXg
Ye8mB6VsUHw,UCoookXUzPciGrEZEXmh4Jjg
EiK8fTn4suI,UCJ46VgZgCMLFUvOT671AOJw
CGPDhTswXrU,UCvg4_wSz4Cmo4xRPXaKU47A
z3GDVEuW9fE,UCelMeixAOTs2OQAAi9wU8-g
LaT0ZS2b2ZY,UCqe0sSESmaQbLFdTExctQLA
xn5XIy-htrg,UCAc95d_3dXdd2o9gw6fnk3A
O1Nl-aRyVPk,UCvBn-svadi7JKjXmuy01e2Q
DrFtrrbzzKo,UCtQzN7XLiLvTpyUnQAa1mRw
dcj94PCBvaM,UCfxWYi2wFh4ma2uUCcH7VKg
z-X0ZvTOJ7Q,UCCqh5bnEgdxHroY3EEyB-0Q
WTXNumRDzHQ,UCCmXcYtA4T9wxc3vmbGFxRA
MSG3DgQeb3U,UCsZXuHKonP9utl5q2hFCkgA
QhxPBrxxaqc,UC8YY0LE8bFu4aMCXGjz027A
_0uBwTZNqWA,UCaWZtCpITRdNRcnWIJAi4UA
6ZhnA9NiTSA,UCp-_AjOrkH5Xq9Km8T7voMg
E0et-nyUnf4,UCelMeixAOTs2OQAAi9wU8-g
OeUVjuA1Fkk,UCEfY31ZQGeF3yu6L8N45VTw
heULTdxf_yQ,UCZUyPT9DkJWmS_DzdOi7RIA
HhcxAgu9fPU,UCMZOGB_BfTbUcJYO3oZNjEQ
Dh1yhBh0asw,UCZ_hzCBwc6ATeXfyQYUk5WQ
wNTyH2WgFYc,UCgGrarbCLJIImS-sVr8SnkA
wfE_s2psISw,UCoTm4B8NthtgFg-KEO-g8nw
0MOqtnFjaW0,UCtTatOi02y_NeGBKN36AMOA
RxKVWs_qYBk,UCxAK7JX1wMLKGWtL-HBHOQQ
uH_2aAIq1xM,UC5tqhizKIdEiv0Qw_AAah0Q
8GnbR9zUKtM,UCYZKQeeNg-ZAeLYvrD_wPRQ
de2Hsvxaf8M,UC9-y-6csu5WGm29I7JiwpnA
c8A4QVop3-8,UC9HnKwLco0wfmmHJT4KOjJw
x-GdCwRE5UI,UCJCk5Iz8UO4jrLb07hvrNgQ
iykvtX_ptyg,UCEXH5t0DuJ-w5FRRz3ITqZQ
25vE9TFFKBE,UCp-_AjOrkH5Xq9Km8T7voMg
nsm4ReJaED0,UCPTQlbt5SZO_SpYvC4Ygl-A
v-Gb7sFOqLU,UC8ZRo-9QHFwbKck76kuudWg
RbDau9rglis,UCelMeixAOTs2OQAAi9wU8-g
YTM0HshfWyo,UCr8knzz5ua7wvmW-QHyzoIQ
TQORRa2-QiM,UC8KM_mygU4doLfL5NwPvimA
5esQqZIJ83g,UCwRXb5dUK4cvsHbx-rGzSgw
YXfvjKv4OJ8,UCxAK7JX1wMLKGWtL-HBHOQQ
A6iJsZoRO64,UCp-_AjOrkH5Xq9Km8T7voMg
HFVkAYqxB5A,UCBr6c_8_Bez1dbgFXVCeVkg
smGalmxPVYc,UCfV36TX5AejfAGIbtwTc7Zw
e6tiV4UjHyE,UCGxU0geTBrKh4VpbXFGF_jg
W7bdWK28IYs,UC_yP2DpIgs5Y1uWC0T03Chw
PzXjCGeVma8,UCp-_AjOrkH5Xq9Km8T7voMg
JO4CmPKXr_w,UCp-_AjOrkH5Xq9Km8T7voMg
UFGA8PMJ3VY,UCJOxz8AmJisncjQtxr8l5sg
SftAZG4h-eA,UCT5dv3iwFuy041dbWPB6skg
rO2T9kQYmcE,UCqe0sSESmaQbLFdTExctQLA
ItaFxu4fVEA,UCaRN6-qfVELTrTZYY05KZiQ
TssLc-M2aZw,UCnWgyiVKDPbd-6mgistpeDg
uxpDa-c-4Mc,UCQznUf1SjfDqx65hX3zRDiA
